local_path,image_type,is_manual
output/images/25823027057365801_0.jpg,noodles,false
output/images/25823027057365801_1.jpg,storefront,false
output/images/25822967230705117_0.jpg,noodles,false
output/images/25822967230705117_1.jpg,noodles,false
output/images/25822967230705117_2.jpg,storefront,false
output/images/25822967230705117_3.jpg,other,false
output/images/25822457224089451_0.jpg,noodles,false
output/images/25822310360770804_0.jpg,noodles,false
output/images/25822310360770804_1.jpg,noodles,false
output/images/25822310360770804_2.jpg,noodles,false
output/images/25821642274170946_0.jpg,noodles,false
output/images/25821642274170946_1.jpg,noodles,true
output/images/25821642274170946_2.jpg,storefront,false
output/images/25820577647610742_0.jpg,noodles,false
output/images/25819755067693000_0.jpg,noodles,false
output/images/25819755067693000_1.jpg,storefront,false
output/images/25819616414373532_0.jpg,storefront,false
output/images/25819616414373532_1.jpg,noodles,false
output/images/25819616414373532_2.jpg,noodles,false
output/images/25819616414373532_3.jpg,noodles,false
output/images/25819616414373532_4.jpg,noodles,false
output/images/25815680211433819_0.jpg,noodles,false
output/images/25815680211433819_1.jpg,noodles,false
output/images/25815680211433819_2.jpg,noodles,false
output/images/25815680211433819_3.jpg,noodles,false
output/images/25813906844944489_0.jpg,noodles,true
output/images/25813906844944489_1.jpg,noodles,false
output/images/25813906844944489_2.jpg,noodles,false
output/images/25813906844944489_3.jpg,noodles,false
output/images/25813655808302926_0.jpg,noodles,false
output/images/25813655808302926_1.jpg,storefront,false
output/images/25813592761642564_0.jpg,storefront,true
output/images/25813592761642564_1.jpg,noodles,false
output/images/25812850611716779_0.jpg,noodles,false
output/images/25812110665124107_0.jpg,noodles,false
output/images/25811980905137083_0.jpg,storefront,false
output/images/25811980905137083_1.jpg,noodles,false
output/images/25811980905137083_2.jpg,noodles,false
output/images/25811980905137083_3.jpg,noodles,false
output/images/25811980905137083_4.jpg,noodles,false
output/images/25811540338514473_0.jpg,storefront,false
output/images/25811540338514473_1.jpg,noodles,false
output/images/25810839771917863_0.jpg,noodles,false
output/images/25805708582430982_0.jpg,noodles,false
output/images/25805708582430982_1.jpg,other,false
output/images/25805639305771243_0.jpg,noodles,false
output/images/25805639305771243_1.jpg,noodles,false
output/images/25805639305771243_2.jpg,storefront,false
output/images/25803977042604136_0.jpg,noodles,false
output/images/25796458296689344_0.jpg,noodles,false
output/images/25796458296689344_1.jpg,storefront,false
output/images/25796458296689344_2.jpg,other,false
output/images/25796458296689344_3.jpg,storefront,false
output/images/25765454673123040_0.jpg,storefront,false
output/images/25765454673123040_1.jpg,noodles,false
output/images/25765172609817913_0.jpg,noodles,false
output/images/25765172609817913_1.jpg,storefront,false
output/images/25757797750555399_0.jpg,noodles,false
output/images/25747094768292364_0.jpg,noodles,false
output/images/25878568958478277_0.jpg,other,false
output/images/25878568958478277_1.jpg,other,false
output/images/25878568958478277_2.jpg,other,false
output/images/25878238175178022_0.jpg,noodles,false
output/images/25874886852179821_0.jpg,other,false
output/images/25874886852179821_1.jpg,storefront,false
output/images/25874886852179821_2.jpg,noodles,false
output/images/25874886852179821_3.jpg,storefront,true
output/images/25874886852179821_4.jpg,noodles,false
output/images/25874673102201196_0.jpg,storefront,false
output/images/25874673102201196_1.jpg,storefront,false
output/images/25874673102201196_2.jpg,other,true
output/images/25874673102201196_3.jpg,noodles,false
output/images/25874673102201196_4.jpg,noodles,false
output/images/25869294582739048_0.jpg,noodles,false
output/images/25869142469420926_0.jpg,noodles,false
output/images/25869130869422086_0.jpg,noodles,false
output/images/25869130869422086_1.jpg,noodles,false
output/images/25869130869422086_2.jpg,noodles,true
output/images/25869130869422086_3.jpg,noodles,false
output/images/25867395626262277_0.jpg,noodles,false
output/images/25866580649677108_0.jpg,other,false
output/images/25866580649677108_1.jpg,noodles,false
output/images/25866565203011986_0.jpg,noodles,false
output/images/25866565203011986_1.jpg,noodles,false
output/images/25866565203011986_2.jpg,noodles,false
output/images/25866565203011986_3.jpg,noodles,false
output/images/25866324469702726_0.jpg,noodles,true
output/images/25881948001473706_0.jpg,other,false
output/images/25878796161788890_0.jpg,noodles,false
output/images/25878796161788890_1.jpg,storefront,false
output/images/25876812148653958_0.jpg,noodles,false
output/images/25868142012854305_0.jpg,noodles,false
output/images/25897316689936837_0.jpg,noodles,false
output/images/25897316689936837_1.jpg,noodles,true
output/images/25897316689936837_2.jpg,other,true
output/images/25897316689936837_3.jpg,storefront,false
output/images/25892960480372458_0.jpg,noodles,false
output/images/25892960480372458_1.jpg,noodles,true
output/images/25892960480372458_2.jpg,noodles,false
output/images/25892960480372458_3.jpg,noodles,true
output/images/25888132684188571_0.jpg,storefront,false
output/images/25887269840941522_0.jpg,noodles,false
output/images/25887269840941522_1.jpg,noodles,false
output/images/25887269840941522_2.jpg,storefront,false
output/images/25887269840941522_3.jpg,storefront,false
output/images/25887207270947779_0.jpg,noodles,false
output/images/25886198657715307_0.jpg,noodles,false
output/images/25886198657715307_1.jpg,noodles,false
output/images/25886198657715307_2.jpg,noodles,false
output/images/25886198657715307_3.jpg,other,false
output/images/25885254421143064_0.jpg,noodles,false
output/images/25884952614506578_0.jpg,noodles,false
output/images/25884850707850102_0.jpg,storefront,false
output/images/25884850707850102_1.jpg,noodles,false
output/images/25884850707850102_2.jpg,noodles,false
output/images/25884850707850102_3.jpg,noodles,false
output/images/25884850707850102_4.jpg,noodles,false
output/images/25884122071256299_0.jpg,noodles,false
output/images/25884122071256299_1.jpg,storefront,false
output/images/25878122095189630_0.jpg,noodles,false
output/images/25878122095189630_1.jpg,noodles,false
output/images/25878122095189630_2.jpg,noodles,false
output/images/25878122095189630_3.jpg,noodles,false
output/images/25877864155215424_0.jpg,noodles,false
output/images/25877864155215424_1.jpg,other,false
output/images/25875336975468142_0.jpg,storefront,false
output/images/25875336975468142_1.jpg,noodles,false
output/images/25875336975468142_2.jpg,noodles,false
output/images/25865832773085229_0.jpg,noodles,false
output/images/25865832773085229_1.jpg,storefront,false
output/images/25865580136443826_0.jpg,noodles,true
output/images/25865416846460155_0.jpg,noodles,false
output/images/25865416846460155_1.jpg,other,true
output/images/25860473263621180_0.jpg,noodles,true
output/images/25860473263621180_1.jpg,noodles,true
output/images/25860473263621180_2.jpg,noodles,false
output/images/25860473263621180_3.jpg,noodles,false
output/images/25858052157196624_0.jpg,noodles,false
output/images/25858052157196624_1.jpg,storefront,false
output/images/25857957043872802_0.jpg,noodles,false
output/images/25857957043872802_1.jpg,storefront,false
output/images/25857297810605392_0.jpg,noodles,false
output/images/25857297810605392_1.jpg,other,true
output/images/25857297810605392_2.jpg,storefront,false
output/images/25857140843954422_0.jpg,noodles,false
output/images/25857140843954422_1.jpg,noodles,true
output/images/25855787310756442_0.jpg,other,true
output/images/25855279797473860_0.jpg,storefront,false
output/images/25855279797473860_1.jpg,storefront,true
output/images/25850772547924585_0.jpg,noodles,false
output/images/25850663284602178_0.jpg,noodles,false
output/images/25850251157976724_0.jpg,noodles,false
output/images/25850251157976724_1.jpg,noodles,false
output/images/25850251157976724_2.jpg,noodles,false
output/images/25850251157976724_3.jpg,other,false
output/images/25849576041377569_0.jpg,noodles,false
output/images/25839998959001944_0.jpg,storefront,false
output/images/25839998959001944_1.jpg,noodles,false
output/images/25824372540564586_0.jpg,storefront,false
output/images/25824372540564586_1.jpg,noodles,false
output/images/25824372540564586_2.jpg,noodles,false
output/images/25822793784055795_0.jpg,noodles,true
output/images/25796802889988218_0.jpg,other,false
output/images/25924297710572068_0.jpg,noodles,false
output/images/25924297710572068_1.jpg,storefront,true
output/images/25923523563982816_0.jpg,noodles,false
output/images/25923523563982816_1.jpg,noodles,true
output/images/25923523563982816_2.jpg,noodles,false
output/images/25923523563982816_3.jpg,noodles,false
output/images/25923523563982816_4.jpg,storefront,false
output/images/25915035464831626_0.jpg,noodles,false
output/images/25914318161570023_0.jpg,noodles,false
output/images/25907498425585330_0.jpg,noodles,false
output/images/25905948779073628_0.jpg,noodles,false
output/images/25904942329174273_0.jpg,noodles,false
output/images/25898375063164333_0.jpg,storefront,false
output/images/25898375063164333_1.jpg,other,false
output/images/25898375063164333_2.jpg,other,false
output/images/25898375063164333_3.jpg,other,false
output/images/25898375063164333_4.jpg,storefront,false
output/images/25878696605132179_0.jpg,noodles,false
output/images/25950841391251033_0.jpg,noodles,false
output/images/25950841391251033_1.jpg,noodles,true
output/images/25950841391251033_2.jpg,storefront,false
output/images/25950841391251033_3.jpg,storefront,false
output/images/25950841391251033_4.jpg,other,true
output/images/25950792201255952_0.jpg,noodles,false
output/images/25950792201255952_1.jpg,noodles,false
output/images/25950792201255952_2.jpg,storefront,false
output/images/25950792201255952_3.jpg,other,true
output/images/25946198661715306_0.jpg,noodles,false
output/images/25941464358855403_0.jpg,storefront,false
output/images/25941464358855403_1.jpg,noodles,false
output/images/25940799688921870_0.jpg,storefront,false
output/images/25940799688921870_1.jpg,storefront,false
output/images/25940799688921870_2.jpg,noodles,false
output/images/25933887346279771_0.jpg,noodles,false
output/images/25933887346279771_1.jpg,noodles,false
output/images/25933887346279771_2.jpg,storefront,false
output/images/25932826049719234_0.jpg,noodles,false
output/images/25932826049719234_1.jpg,storefront,false
output/images/25932745356393970_0.jpg,noodles,false
output/images/25931407056527800_0.jpg,noodles,false
output/images/25931407056527800_1.jpg,noodles,false
output/images/25931407056527800_2.jpg,noodles,false
output/images/25929806760021163_0.jpg,storefront,false
output/images/25929806760021163_1.jpg,noodles,false
output/images/25929806760021163_2.jpg,noodles,false
output/images/25929758706692635_0.jpg,storefront,false
output/images/25929758706692635_1.jpg,noodles,false
output/images/25929758706692635_2.jpg,noodles,false
output/images/25929758706692635_3.jpg,noodles,false
output/images/25929758706692635_4.jpg,noodles,false
output/images/25929618646706641_0.jpg,noodles,false
output/images/25929618646706641_1.jpg,noodles,false
output/images/25929618646706641_2.jpg,noodles,false
output/images/25929618646706641_3.jpg,storefront,false
output/images/25928568516811654_0.jpg,noodles,false
output/images/25924460720555767_0.jpg,noodles,false
output/images/25924460720555767_1.jpg,noodles,true
output/images/25924460720555767_2.jpg,noodles,false
output/images/25922209460780893_0.jpg,noodles,false
output/images/25922184437450062_0.jpg,storefront,false
output/images/25922184437450062_1.jpg,noodles,true
output/images/25922184437450062_2.jpg,noodles,true
output/images/25922033914131781_0.jpg,noodles,false
output/images/25922033914131781_1.jpg,noodles,false
output/images/25920984264236746_0.jpg,storefront,false
output/images/25920984264236746_1.jpg,noodles,false
output/images/25920673254267847_0.jpg,storefront,false
output/images/25920673254267847_1.jpg,noodles,false
output/images/25913039298364576_0.jpg,storefront,false
output/images/25913039298364576_1.jpg,noodles,false
output/images/25913039298364576_2.jpg,noodles,false
output/images/25913039298364576_3.jpg,noodles,false
output/images/25913039298364576_4.jpg,noodles,false
output/images/25912405165094656_0.jpg,noodles,true
output/images/25905460102455829_0.jpg,storefront,false
output/images/25905460102455829_1.jpg,noodles,false
output/images/25905460102455829_2.jpg,other,false
output/images/25905460102455829_3.jpg,other,true
output/images/25896151046720068_0.jpg,noodles,false
output/images/25896151046720068_1.jpg,noodles,false
output/images/25893152270353279_0.jpg,other,false
output/images/25982158658119306_0.jpg,storefront,false
output/images/25982124058122766_0.jpg,storefront,false
output/images/25982124058122766_1.jpg,noodles,false
output/images/25981446298190542_0.jpg,storefront,false
output/images/25981446298190542_1.jpg,storefront,false
output/images/25981446298190542_2.jpg,noodles,false
output/images/25981446298190542_3.jpg,other,false
output/images/25867115349623638_0.jpg,other,false
output/images/25971384202530085_0.jpg,noodles,false
output/images/25970717529263419_0.jpg,noodles,false
output/images/25970684585933380_0.jpg,storefront,false
output/images/25970684585933380_1.jpg,noodles,false
output/images/25970427122625793_0.jpg,noodles,false
output/images/25970086799326492_0.jpg,noodles,true
output/images/25970086799326492_1.jpg,noodles,false
output/images/25969376582730847_0.jpg,noodles,false
output/images/25969376582730847_1.jpg,storefront,false
output/images/25963234273345078_0.jpg,noodles,false
output/images/25963234273345078_1.jpg,storefront,false
output/images/25963234273345078_2.jpg,other,true
output/images/25963153473353158_0.jpg,storefront,false
output/images/25963153473353158_1.jpg,noodles,false
output/images/25963153473353158_2.jpg,other,false
output/images/25962213956780443_0.jpg,storefront,false
output/images/25961923693476136_0.jpg,storefront,false
output/images/25961923693476136_1.jpg,noodles,false
output/images/25961923693476136_2.jpg,noodles,false
output/images/25961923693476136_3.jpg,noodles,false
output/images/25960886750246497_0.jpg,storefront,true
output/images/25960886750246497_1.jpg,storefront,true
output/images/25960886750246497_2.jpg,storefront,false
output/images/25960886750246497_3.jpg,noodles,false
output/images/25960886750246497_4.jpg,noodles,false
output/images/25960016623666843_0.jpg,noodles,false
output/images/25953800940955078_0.jpg,noodles,false
output/images/25953592430975929_0.jpg,storefront,false
output/images/25953592430975929_1.jpg,noodles,false
output/images/25953388740996298_0.jpg,noodles,false
output/images/25953388740996298_1.jpg,noodles,false
output/images/25953388740996298_2.jpg,noodles,false
output/images/25953388740996298_3.jpg,noodles,false
output/images/25950909991244173_0.jpg,noodles,false
output/images/25945075161827656_0.jpg,noodles,false
output/images/25945075161827656_1.jpg,other,false
output/images/25945075161827656_2.jpg,noodles,false
output/images/25945075161827656_3.jpg,noodles,true
output/images/25941599308841908_0.jpg,noodles,false
output/images/25834239399577900_0.jpg,noodles,false
output/images/25834239399577900_1.jpg,noodles,false
output/images/25834239399577900_2.jpg,noodles,false
output/images/25834239399577900_3.jpg,other,false
output/images/25834239399577900_4.jpg,other,false
output/images/26015268931474945_0.jpg,noodles,false
output/images/26014835851518253_0.jpg,noodles,false
output/images/26013722764962895_0.jpg,storefront,false
output/images/26013722764962895_1.jpg,other,false
output/images/26013592698309235_0.jpg,other,false
output/images/26013592698309235_1.jpg,noodles,false
output/images/26013592698309235_2.jpg,other,false
output/images/26013592698309235_3.jpg,noodles,false
output/images/26013202018348303_0.jpg,noodles,false
output/images/26013202018348303_1.jpg,noodles,false
output/images/26010749758593529_0.jpg,noodles,false
output/images/26010749758593529_1.jpg,storefront,false
output/images/26008522455482926_0.jpg,noodles,false
output/images/26005376512464187_0.jpg,other,false
output/images/26004936399174865_0.jpg,noodles,false
output/images/26088583187476852_0.jpg,noodles,false
output/images/26088190804182757_0.jpg,storefront,false
output/images/26088190804182757_1.jpg,other,false
output/images/26088190804182757_2.jpg,other,false
output/images/26088190804182757_3.jpg,storefront,false
output/images/26088190804182757_4.jpg,noodles,false
output/images/26079917025010135_0.jpg,noodles,false
output/images/26079917025010135_1.jpg,noodles,false
output/images/26079917025010135_2.jpg,noodles,false
output/images/26079917025010135_3.jpg,noodles,false
output/images/26077528048582366_0.jpg,storefront,false
output/images/26077528048582366_1.jpg,noodles,false
output/images/26077528048582366_2.jpg,noodles,false
output/images/26077528048582366_3.jpg,noodles,false
output/images/26077528048582366_4.jpg,storefront,false
output/images/26077152861953218_0.jpg,noodles,false
output/images/26076665682001936_0.jpg,other,false
output/images/26069323012736203_0.jpg,storefront,false
output/images/26069323012736203_1.jpg,other,false
output/images/26069323012736203_2.jpg,other,false
output/images/26069323012736203_3.jpg,noodles,false
output/images/26069323012736203_4.jpg,other,false
output/images/26067739566227881_0.jpg,noodles,false
output/images/26067243926277445_0.jpg,storefront,false
output/images/26067243926277445_1.jpg,storefront,false
output/images/26061442570190914_0.jpg,noodles,false
output/images/26061442570190914_1.jpg,storefront,false
output/images/26061442570190914_2.jpg,other,false
output/images/26061442570190914_3.jpg,other,false
output/images/26061442570190914_4.jpg,noodles,false
output/images/26060846960250475_0.jpg,noodles,false
output/images/26060846960250475_1.jpg,noodles,false
output/images/26060846960250475_2.jpg,noodles,false
output/images/26060846960250475_3.jpg,noodles,false
output/images/26059883583680146_0.jpg,noodles,false
output/images/26059050807096757_0.jpg,noodles,false
output/images/26059050807096757_1.jpg,noodles,false
output/images/26059050807096757_2.jpg,other,false
output/images/26058848107117027_0.jpg,noodles,false
output/images/26058248390510332_0.jpg,noodles,false
output/images/26058041937197644_0.jpg,noodles,false
output/images/26058041937197644_1.jpg,noodles,false
output/images/26058041937197644_2.jpg,storefront,false
output/images/26058041937197644_3.jpg,storefront,false
output/images/26057556497246188_0.jpg,noodles,false
output/images/26056187040716467_0.jpg,noodles,false
output/images/26056187040716467_1.jpg,noodles,false
output/images/26056187040716467_2.jpg,noodles,false
output/images/26056187040716467_3.jpg,noodles,false
output/images/26050956731239498_0.jpg,storefront,false
output/images/26050956731239498_1.jpg,noodles,false
output/images/26050956731239498_2.jpg,storefront,false
output/images/26050956731239498_3.jpg,storefront,false
output/images/26050956731239498_4.jpg,noodles,false
output/images/26047763671558804_0.jpg,storefront,false
output/images/26047763671558804_1.jpg,noodles,false
output/images/26046987431636428_0.jpg,noodles,false
output/images/26046987431636428_1.jpg,noodles,false
output/images/26046987431636428_2.jpg,noodles,false
output/images/26046987431636428_3.jpg,noodles,false
output/images/26045841211751050_0.jpg,storefront,false
output/images/26045841211751050_1.jpg,noodles,false
output/images/26045558211779350_0.jpg,other,false
output/images/26038916369110201_0.jpg,noodles,false
output/images/26037654339236404_0.jpg,noodles,false
output/images/26037654339236404_1.jpg,storefront,false
output/images/26035554506113054_0.jpg,noodles,false
output/images/26035554506113054_1.jpg,storefront,false
output/images/26034857982849373_0.jpg,noodles,false
output/images/_0.jpg,storefront,false
output/images/_1.jpg,noodles,false
output/images/26032762359725602_0.jpg,storefront,false
output/images/26032762359725602_1.jpg,other,false
output/images/26032762359725602_2.jpg,noodles,false
output/images/26032316559770182_0.jpg,storefront,false
output/images/26032316559770182_1.jpg,noodles,false
output/images/26030196636648841_0.jpg,noodles,false
output/images/26027047420297096_0.jpg,noodles,false
output/images/26027047420297096_1.jpg,storefront,false
output/images/26026709830330855_0.jpg,noodles,false
output/images/26026709830330855_1.jpg,other,false
output/images/26026709830330855_2.jpg,storefront,false
output/images/26025452777123227_0.jpg,noodles,false
output/images/26025452777123227_1.jpg,storefront,false
output/images/26024494567219048_0.jpg,storefront,false
output/images/26024494567219048_1.jpg,noodles,false
output/images/26024494567219048_2.jpg,other,false
output/images/26024461980555640_0.jpg,noodles,false
output/images/26020443147624190_0.jpg,storefront,false
output/images/26020443147624190_1.jpg,noodles,false
output/images/26020443147624190_2.jpg,noodles,false
output/images/26002580349410470_0.jpg,noodles,false
output/images/26002580349410470_1.jpg,noodles,false
output/images/26002543919414113_0.jpg,noodles,false
output/images/26002543919414113_1.jpg,noodles,false
output/images/26002543919414113_2.jpg,noodles,false
output/images/26002543919414113_3.jpg,noodles,false
output/images/25995316403470198_0.jpg,noodles,false
output/images/25995316403470198_1.jpg,storefront,false
output/images/25992983517036820_0.jpg,storefront,false
output/images/25992983517036820_1.jpg,noodles,false
output/images/25991824163819422_0.jpg,other,false
output/images/25985952761073229_0.jpg,noodles,false
output/images/25985661214435717_0.jpg,storefront,false
output/images/25985661214435717_1.jpg,other,false
output/images/25985661214435717_2.jpg,noodles,false
output/images/25985619971106508_0.jpg,noodles,false
output/images/25985358071132698_0.jpg,noodles,false
output/images/25985358071132698_1.jpg,storefront,false
output/images/25984785864523252_0.jpg,noodles,false
output/images/25983874111281094_0.jpg,other,false
output/images/25983649964636842_0.jpg,noodles,false
output/images/25983649964636842_1.jpg,other,false
output/images/25983217034680135_0.jpg,noodles,false
output/images/25983217034680135_1.jpg,other,false
output/images/25982860054715833_0.jpg,noodles,false
output/images/25982860054715833_1.jpg,other,false
output/images/25978564985145340_0.jpg,noodles,false
output/images/25973076079027564_0.jpg,noodles,false
output/images/25973076079027564_1.jpg,storefront,false
output/images/25973076079027564_2.jpg,storefront,false
output/images/25972376782430827_0.jpg,noodles,false
output/images/25972376782430827_1.jpg,noodles,false
output/images/25972376782430827_2.jpg,noodles,false
output/images/26095767436758427_0.jpg,noodles,false
output/images/26091510477184123_0.jpg,noodles,false
